Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2025;8953;9914;28407;182073;6;16.00;14;4;4;6;40;42;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS CAD MAS;FUTBOL SALA;CADETE ;IES NUESTRA SEÑORA DE LA ALMUDENA;MASCULINO;Tetuán
2025;8953;9914;28407;181914;7;13.00;14;3;4;7;32;41;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS CAD MAS;FUTBOL SALA;CADETE ;IES MALALA YOUSAFZAI;MASCULINO;Tetuán
2025;8953;9914;28407;182898;5;16.00;14;4;4;6;35;44;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS CAD MAS;FUTBOL SALA;CADETE ;ALARÓ PARACUELLOS;MASCULINO;Tetuán
2025;8953;9914;28407;181753;8;12.00;14;4;0;10;23;48;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS CAD MAS;FUTBOL SALA;CADETE ;Salesianos Atocha "A";MASCULINO;Tetuán
2025;8953;9914;28408;181378;1;36.00;13;12;0;1;81;33;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;Ignacio Zuloaga;MASCULINO;Tetuán
2025;8953;9914;28408;181206;2;27.00;13;9;0;4;85;33;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;DEHESA DE LA VILLA ;MASCULINO;Tetuán
2025;8953;9914;28408;181557;3;25.00;13;8;1;4;43;31;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;NUESTRA SEÑORA DE LA VEGA;MASCULINO;Tetuán
2025;8953;9914;28408;180826;4;17.00;13;5;2;6;61;46;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;IES PRINCIPE FELIPE M.N. "A";MASCULINO;Tetuán
2025;8953;9914;28408;181578;5;11.00;13;3;2;8;30;61;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;IES NUESTRA SEÑORA DE LA ALMUDENA;MASCULINO;Tetuán
2025;8953;9914;28408;182541;6;2.00;13;0;2;10;25;73;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;IES PRINCIPE FELIPE MN B;MASCULINO;Tetuán
2025;8953;9914;28408;181086;7;.00;13;0;2;7;26;107;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SAB MAÑ FS INF MAS;FUTBOL SALA;INFANTIL ;Salesianos Estrecho;MASCULINO;Tetuán
2025;8953;9914;28409;183060;1;40.00;14;13;1;0;87;27;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;C.D Carballo  Juvenil B;MASCULINO;Tetuán
2025;8953;9914;28409;180967;2;31.00;14;10;1;3;68;28;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;Salesianos Atocha "A";MASCULINO;Tetuán
2025;8953;9914;28409;183263;3;28.00;14;9;1;4;39;38;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;IES ORTEGA Y GASSET "A";MASCULINO;Tetuán
2025;8953;9914;28409;183234;4;23.00;14;7;2;5;44;40;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;CARBALLO;MASCULINO;Tetuán
2025;8953;9914;28409;180848;5;16.00;14;6;1;7;30;32;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;DEHESA DE LA VILLA ;MASCULINO;Tetuán
2025;8953;9914;28409;181861;6;10.00;14;3;1;10;21;64;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;IES NUESTRA SEÑORA DE LA ALMUDENA;MASCULINO;Tetuán
2025;8953;9914;28409;181272;8;2.00;14;1;1;11;26;57;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;Salesianos Atocha "B";MASCULINO;Tetuán
2025;8953;9914;28409;183450;7;3.00;14;2;2;9;20;49;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM TET SABDOM MAÑ FS JUV MAS;FUTBOL SALA;JUVENIL ;Sporting de Saconia;MASCULINO;Tetuán
2025;8955;9922;28490;182534;1;33.00;12;11;0;1;97;9;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;CLUB DEPORTIVO NSA MERCED;MIXTO;Usera
2025;8955;9922;28490;183890;2;28.00;12;9;1;2;82;19;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;ENRIQUETA AYMER SSCC A ;MIXTO;Usera
2025;8955;9922;28490;181834;3;22.00;12;7;1;4;59;26;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;Colegio Santa María Madrid;MIXTO;Usera
2025;8955;9922;28490;183791;4;20.00;12;6;2;4;49;47;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;MATER PURISSIMA;MIXTO;Usera
2025;8955;9922;28490;184115;5;13.00;12;4;1;7;38;48;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;CD FÁTIMA;MIXTO;Usera
2025;8955;9922;28490;183891;6;4.00;12;1;1;10;20;107;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;ENRIQUETA AYMER SSCC B;MIXTO;Usera
2025;8955;9922;28490;182559;7;3.00;12;1;0;11;15;104;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM USE SAB FS BEN MIX;FUTBOL SALA;BENJAMIN ;CLUB DEPORTIVO NSA NOLASCO;MIXTO;Usera
2025;8939;9858;27305;182126;1;24.00;12;12;0;0;535;128;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;CORTES DE CÁDIZ 4º;MIXTO;Barajas
2025;8939;9858;27305;181817;2;22.00;12;11;0;1;367;130;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;MARGARET ALAMEDA;MIXTO;Barajas
2025;8939;9858;27305;181766;3;18.00;12;9;0;3;328;191;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;Baloncesto Paracuellos Azul;MIXTO;Barajas
2025;8939;9858;27305;181166;4;16.00;12;8;0;4;231;217;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;Greenwich Benjamín Blanco;MIXTO;Barajas
2025;8939;9858;27305;182109;6;14.00;12;7;0;5;369;209;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;ZARAGOZA ALAMEDA;MIXTO;Barajas
2025;8939;9858;27305;181975;7;12.00;12;6;0;6;288;272;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;GUADALAJARA - ALAMEDA BCTO;MIXTO;Barajas
2025;8939;9858;27305;180952;5;14.00;12;7;0;5;300;219;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;A.D. SAN PASCUAL MONTPELLIER;MIXTO;Barajas
2025;8939;9858;27305;181366;8;10.00;12;5;0;7;184;289;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;colegio arula;MIXTO;Barajas
2025;8939;9858;27305;180686;10;6.00;12;3;0;9;155;329;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;SAN JOSE DEL PARQUE;MIXTO;Barajas
2025;8939;9858;27305;181933;12;4.00;12;2;0;10;125;438;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;Baloncesto Paracuellos Blanco;MIXTO;Barajas
2025;8939;9858;27305;182335;13;4.00;12;2;0;10;78;396;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;Colegio Joyfe;MIXTO;Barajas
2025;8939;9858;27305;183589;9;6.00;12;3;0;9;90;125;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;CEIP NURIA ESPERT;MIXTO;Barajas
2025;8939;9858;27305;183580;11;6.00;12;3;0;9;221;328;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM BAR SAB MAÑ MBC BEN MIX ;MINIBALONCESTO;BENJAMIN ;ESCUELA BARCO - ALAMEDA;MIXTO;Barajas
2025;8949;9898;28129;181665;1;24.00;12;12;0;0;589;194;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;VALLEKAS BASKET NARANJA;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;183226;2;22.00;12;10;0;2;514;250;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;A.D. NUEVA CASTILLA;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;183836;3;20.00;12;8;0;4;477;237;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;MARIA RODRIGO. ENSANCHE VK C;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;183567;4;17.00;12;5;0;7;354;384;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;ADC SAN FERMIN;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;180932;5;15.00;12;4;0;7;184;389;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;Hastings school;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;181744;6;14.00;12;2;0;10;178;426;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;Vallekas Basket Azul;MASCULINO;Puente de Vallecas
2025;8949;9898;28129;182527;7;13.00;12;1;0;11;160;576;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM VAL BC INF MAS;BALONCESTO;INFANTIL ;CD LAS ROSAS;MASCULINO;Puente de Vallecas
2025;8947;9892;27993;187653;1;.00;0;0;0;0;0;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE DISTRITO 46 JDM;JDM LAT MBC ALV FINAL DISTRITO;MINIBALONCESTO;ALEVIN ;AGORA MADRID;MIXTO;Latina
2025;8947;9892;27993;187654;2;.00;0;0;0;0;0;0;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE DISTRITO 46 JDM;JDM LAT MBC ALV FINAL DISTRITO;MINIBALONCESTO;ALEVIN ;REVOLUTION;MIXTO;Latina
2025;8948;9894;28033;182441;1;28.00;14;14;0;0;978;502;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;FUNDACIÓN BALIA;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;181204;2;26.00;14;12;0;2;771;467;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;EFBM Fernando Martín B;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;181729;3;22.00;14;8;0;6;582;544;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;EFBM FERNANDO MARTIN A;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;181678;4;20.00;14;6;0;8;494;567;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;Escuela Barrio del Pilar ;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;182469;6;19.00;14;5;0;9;398;602;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;C.B. PIZARRO CAMPUS ÁVILA;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;182602;5;20.00;14;9;0;4;697;632;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;King's College ;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;182565;7;16.00;14;2;0;12;532;784;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;Salesianos Estrecho;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28033;181641;8;14.00;14;0;0;14;357;711;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑ TAR BC JUV MAS;BALONCESTO;JUVENIL ;Aravaca Basket;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;182480;2;26.00;14;12;0;2;705;374;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;F. BALIA;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;182296;1;26.00;14;12;0;2;545;296;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;EL PRADO;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;182517;3;24.00;14;10;0;4;499;372;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;C.B. PIZARRO CAMPUS ÁVILA;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;182116;5;18.00;14;9;0;3;565;434;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;EFBM Fernando Martín B;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;184051;4;18.00;14;4;0;10;382;533;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;IES Fortuny;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;182568;6;17.00;14;5;0;8;430;476;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;Maristas Chamberí Verde;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;181904;7;16.00;14;2;0;12;283;658;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;Aravaca Basket Blanco;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28031;181675;8;10.00;14;1;0;11;285;591;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS A;BALONCESTO;CADETE ;Dehesa de la Villa;MASCULINO;Moncloa - Aravaca
2025;8947;9890;27953;181510;1;24.00;12;12;0;0;588;321;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;BJC B;MASCULINO;Latina
2025;8947;9890;27953;181484;2;21.00;12;9;0;3;591;364;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;CDE PORTUGAL;MASCULINO;Latina
2025;8947;9890;27953;181471;3;20.00;12;8;0;4;587;437;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;CBC BASKET;MASCULINO;Latina
2025;8947;9890;27953;181439;4;19.00;12;7;0;5;509;455;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;ASM Lancers;MASCULINO;Latina
2025;8947;9890;27953;182816;5;16.00;12;4;0;8;391;524;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;Arcangel International School;MASCULINO;Latina
2025;8947;9890;27953;182751;6;14.00;12;2;0;10;399;558;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;CD LOURDES NEGRO BC CAD MAS;MASCULINO;Latina
2025;8947;9890;27953;182581;7;11.00;12;0;0;11;245;651;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G1;BALONCESTO;CADETE ;Cd Retamar ;MASCULINO;Latina
2025;8948;9894;28041;182995;1;27.00;14;13;0;1;785;356;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;Maristas Chamberí Amarillo ;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;181531;2;26.00;14;12;0;2;731;1145;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;FUENTELARREYNA;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182493;3;24.00;14;10;0;4;1335;420;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;TucuTucu Singer Basket;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182942;5;21.00;14;7;0;7;489;446;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;CLUB DEPORTIVO ELEMENTAL LAS TABLAS;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182198;4;21.00;14;7;0;7;537;482;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;ESCUELA BARRIO DEL PILAR;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182246;6;17.00;14;3;0;11;411;657;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;EFBM Fernando Martín A;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182151;7;16.00;14;4;0;9;482;486;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;BLANCA DE CASTILLA cadete masculino;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28041;182580;8;14.00;14;0;0;14;257;1035;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SABDOM MAÑTAR BC CAD MAS B;BALONCESTO;CADETE ;Salesianos Estrecho;MASCULINO;Moncloa - Aravaca
2025;8947;9890;27954;181300;1;24.00;12;12;0;0;743;258;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;BJC A;MASCULINO;Latina
2025;8947;9890;27954;181915;2;21.00;12;9;0;3;604;430;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;LA DEHESA;MASCULINO;Latina
2025;8947;9890;27954;181736;3;21.00;12;9;0;3;494;320;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;BJC C;MASCULINO;Latina
2025;8947;9890;27954;181765;4;17.00;12;5;0;7;430;496;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;AMIDECU CAD MASC;MASCULINO;Latina
2025;8947;9890;27954;182766;6;14.00;12;2;0;10;365;560;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;CD LOURDES VERDE BC CAD MAS;MASCULINO;Latina
2025;8947;9890;27954;182077;7;14.00;12;2;0;10;314;622;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;Revolution Aluche;MASCULINO;Latina
2025;8947;9890;27954;182008;5;15.00;12;3;0;9;313;577;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC CAD MAS G2;BALONCESTO;CADETE ;Fundación Balia;MASCULINO;Latina
2025;8948;9894;28032;181702;1;23.00;12;11;0;1;549;236;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;COLEGIO EL PRADO;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;181343;2;22.00;12;10;0;2;602;274;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;TucuTucu Singer Basket;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;182619;3;21.00;12;9;0;3;448;276;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;Salesianos Estrecho;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;181490;4;17.00;12;5;0;7;348;497;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;EFBM Fernando Martín A;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;181857;5;15.00;12;3;0;9;351;587;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;EFBM FERNANDO MARTIN B;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;181763;6;13.00;12;1;0;11;263;490;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;Yermo I;MASCULINO;Moncloa - Aravaca
2025;8948;9894;28032;181946;7;13.00;12;3;0;8;299;500;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM MON SAB MAÑ BC INF MAS;BALONCESTO;INFANTIL ;Infantil Masculino Blanca de Castilla;MASCULINO;Moncloa - Aravaca
2025;8947;9890;27956;181953;1;27.00;14;13;0;1;798;397;2025/2026;46 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 46 JDM;JDM LAT BC JUV MAS G1;BALONCESTO;JUVENIL ;BJC A;MASCULINO;Latina
